0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,Flight_Cancelled
-1.7153077450572556,-1.4945397950855097,1.3258116680091285,-1.2227920260620202,-0.9737053262698908,0.7540162968576332,-1.4838640402130974,2.052617125552127,1.4491503326562074,-0.7133089032609374,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
-1.7141530444547262,-1.5622918870492235,0.273986873925522,-1.5127249308781483,1.0104114873213283,1.041918662973568,1.325455933546332,0.4021019873300968,-1.5800143194262646,-0.015831335220886842,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,True
-1.712998343852197,-0.5034772304876111,-1.7892079144692448,-0.49795976402170006,0.5143822839235235,0.4661139307416984,-0.12747070944940236,-0.9374465186869485,0.24050262292281066,1.2284159506842074,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True
-1.7118436432496675,1.736916264875861,0.8504677706828833,0.8067383076508763,1.506440690719133,0.1782115646257636,-0.4509882207965335,-0.45903634565531026,-0.6990329068226352,0.5938102861988814,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
-1.7106889426471383,-0.5765740973420956,0.0009169754615087561,0.6617718552428122,1.506440690719133,0.4661139307416984,1.4844157495791392,-0.8896055121480139,-0.5013287666119846,1.1595017946677553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
-1.7095342420446091,-0.9931254942705593,1.5381993668144722,-0.6429262164297641,1.506440690719133,1.6177233952054377,0.04880915839849849,0.920379528267919,-1.5825720982980809,-0.49548333383161564,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True
-1.7083795414420797,-1.3420046552704097,-0.49465432175095975,0.3718389504266842,-0.9737053262698908,-1.5492026320698453,0.6784828419074279,-0.2676723912610994,1.0007992460406907,0.6634112155914427,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False
-1.7072248408395505,-0.3225579778644487,-0.9093160194185353,-0.49795976402170006,-0.47767612287208605,0.7540162968576332,0.4511098533892566,1.2632403203155038,1.7029787700033274,0.4640439493150792,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True
-1.706070140237021,0.2594756980547223,1.7607007655629274,0.6617718552428122,-0.47767612287208605,1.6177233952054377,-1.2347773355636074,-0.9613670398967977,-0.713985215022449,0.18854633189300057,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
-1.7049154396344919,1.3389245961402263,1.0224006697157806,1.5315705696911965,-0.9737053262698908,1.041918662973568,1.9512417230244599,-0.4510629223071429,-1.0229765099355768,0.26513002112934947,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True
-1.7037607390319627,0.08719972790318802,-1.7184120148674635,-1.5127249308781483,1.506440690719133,1.329821029089503,-0.20787786298908112,-0.8537247482736219,-0.89869698529947,0.11872549969528132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True
-1.7026060384294333,-0.34264333991564017,0.375123873356638,-0.9328591212458922,-1.4697345296676956,0.7540162968576332,-0.10060295326663181,-0.7062149452212064,0.14521801804548068,1.4885575860660953,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True
-1.701451337826904,1.5506351502627143,-1.7184120148674635,-1.0778255736539561,-0.9737053262698908,1.6177233952054377,1.3610731716055,-0.7819632205248379,-1.587710031362626,1.3536218417010395,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True
-1.7002966372243749,1.4527829125270517,0.9718321700002225,0.6617718552428122,1.0104114873213283,1.329821029089503,0.01794340853095621,-0.5666786372784862,0.42084631102043407,-1.3634803032313731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False
-1.6991419366218454,0.7763255776368857,-1.121703718223879,-1.5127249308781483,1.0104114873213283,0.7540162968576332,0.622937566479761,0.25857893183252895,1.4238962868624983,0.1789247383873164,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True
-1.6979872360193162,0.5567385682095215,-1.2632955174274414,0.8067383076508763,0.5143822839235235,-0.10969080149017123,1.1086456305808698,-0.7819632205248379,-0.9690631741967793,1.3617853104525222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,True
-1.6968325354167868,1.0713939760498163,1.4067212675540213,-0.352993311613636,-0.9737053262698908,-0.6854955337220409,-0.9927163650830528,-0.2796325262833505,0.5821339172171257,-1.289457635895096,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,False
-1.6956778348142576,-0.7143505167486297,0.42569237307219604,-0.352993311613636,0.018353080525718737,-1.2613002659539105,-1.2198897979784045,1.7655710145569914,-1.3035008028177082,-0.3485476625450891,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,True
-1.6945231342117284,0.5627323041541008,0.7493307712517673,-0.9328591212458922,1.0104114873213283,1.329821029089503,-1.5672542062525152,6.250666498855987,1.3673328740531205,-1.4439308987184245,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
-1.693368433609199,0.9818941913828392,-0.4845406218078481,-0.06306040679750793,1.0104114873213283,-0.6854955337220409,1.2837281646918508,-0.6743209289016621,-0.6609759820942746,-1.3613963012624908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True
-1.6922137330066698,-1.2123128748061103,-0.07999262408338406,0.6617718552428122,1.0104114873213283,0.1782115646257636,-1.1135748196140027,1.0001148381725091,1.8364042070624405,1.3134168426779902,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,True
-1.6910590324041406,1.4512060173710484,1.5887678665300302,0.08190604561055612,-1.4697345296676956,-1.5492026320698453,-0.7440975839629336,-0.6384401650272701,1.7429040340278863,-0.23581871838091614,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False
-1.6899043318016111,-1.7179766325806045,0.3346690735841916,1.0966712124670044,0.018353080525718737,0.7540162968576332,-0.8196087435151514,-0.5786387723007372,1.0804071417036631,0.5847908880673224,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
-1.688749631199082,-0.8208136063390453,2.3675227621496235,0.5168054028347482,1.506440690719133,-0.9733978998379756,-0.7549905684775515,1.299121084189896,0.2564590236485755,-1.27533649268387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True
-1.6875949305965525,0.9300648348720829,-0.19124332345761166,-0.352993311613636,1.506440690719133,-0.6854955337220409,0.4955797917504181,0.6891480983252325,1.0596861960810817,-1.6710498990057332,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True
-1.6864402299940233,-0.9356748308348195,0.9718321700002225,1.2416376648750684,-0.9737053262698908,1.6177233952054377,1.8238392203106917,0.8884858348752495,-1.3921056751738627,1.6438901613895804,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True
-1.6852855293914941,-0.0035969327224748436,1.1235376691468966,-1.5127249308781483,-1.4697345296676956,-0.397593167606106,-0.6694396967289803,0.7609096260740165,-0.39607176089544077,0.19845887372550935,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True
-1.6841308287889647,0.24894411676182965,0.20319097432374078,-1.5127249308781483,1.0104114873213283,1.6177233952054377,-0.40040431102587215,-0.6743209289016621,-1.3865405133256437,-1.6776774312411886,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True
-1.6829761281864355,-0.6042796082099585,1.3864938676677983,1.5315705696911965,1.506440690719133,-0.9733978998379756,0.8502589457851345,-0.38727481790652635,0.6346788622363646,1.6119027610392829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,True
-1.681821427583906,0.49238227567728965,-0.5351091215234062,-0.7878926688378282,0.018353080525718737,-0.6854955337220409,-0.31545210614576047,-0.45903634565531026,1.1958554068670968,-0.08015459728965482,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False
-1.6806667269813769,-0.87301016112474,0.8808088705122181,-0.9328591212458922,1.506440690719133,-0.397593167606106,1.3831963208250178,-0.31551329015774243,1.6879306674608567,-0.1353502013843243,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True
-1.6795120263788477,-0.04955320913207884,-1.0407941186789862,-1.6576913832862123,0.018353080525718737,1.6177233952054377,-0.0715813726030804,-0.8417645056090792,0.7797080008749719,0.3553273855650208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
-1.6783573257763182,-1.5998123671919366,-1.2734092173705531,-0.06306040679750793,-1.4697345296676956,-1.5492026320698453,-0.606538388170469,-0.5666786372784862,0.9390762240746336,-1.7185556711600294,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True
-1.677202625173789,1.4620357511094038,0.04137177523395516,0.08190604561055612,1.506440690719133,0.7540162968576332,1.5398440441244632,0.4260226161822378,1.5102223726294652,0.1801629603363601,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
-1.6760479245712598,-0.8310836503990758,-0.12044742385583046,-0.06306040679750793,1.0104114873213283,1.041918662973568,-0.33800877275278374,0.6652274694730915,1.653292272230667,0.38432072464508954,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True
-1.6748932239687304,1.6718119758576435,-1.1115900182807674,0.9517047600589403,-1.4697345296676956,1.041918662973568,-1.0075763777547633,0.04329434858617718,0.09722715006072452,-0.7406681953426776,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True
-1.6737385233662012,-1.4798529102369031,0.779671871081102,-0.49795976402170006,-0.47767612287208605,-0.6854955337220409,-1.1915597807663498,-0.24375176240895852,-1.0967416499252587,0.713728360531683,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True
-1.6725838227636718,-0.6167493547565148,1.5887678665300302,-0.352993311613636,1.0104114873213283,0.7540162968576332,1.6210735044547273,0.36622122345570485,0.010242390784394841,-0.4684014575963826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
-1.6714291221611426,-0.17236586293948308,-0.3227214227180625,0.6617718552428122,-1.4697345296676956,-0.6854955337220409,0.7877808327715689,-0.2915926613056016,0.3236940660756842,0.6830130133312228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False
-1.6702744215586134,1.5705534772011844,1.0628554694882268,0.8067383076508763,-0.9737053262698908,-1.5492026320698453,-0.3969189688548966,3.4519669166534137,0.7273972974965365,-1.25872198997416,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,True
-1.669119720956084,-1.6253345652398665,-0.6362461209545222,-0.6429262164297641,1.506440690719133,1.6177233952054377,1.0402358987096916,-0.8178439843992299,1.8382613586981824,1.3458508148787622,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True
-1.6679650203535548,-0.09897363337001952,-0.19124332345761166,-0.7878926688378282,1.0104114873213283,-0.397593167606106,0.422449537215293,-0.4191688701068346,-0.016453464750616886,1.6019259399252663,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False
-1.6668103197510253,-1.0065685080396733,-0.03953782431093765,-0.49795976402170006,0.5143822839235235,0.7540162968576332,-0.7109438256613356,1.7296902506825993,-0.2346736765517435,-1.2357133903144695,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
-1.6656556191484961,1.123935062550268,0.8504677706828833,-0.352993311613636,1.0104114873213283,-0.9733978998379756,0.7547440553523137,1.6579287229338155,-1.223769842889717,1.4296033355632634,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True
-1.664500918545967,1.1582246860763576,-0.07999262408338406,-0.06306040679750793,-0.47767612287208605,-0.397593167606106,0.7633765563463681,-0.24375176240895852,-0.8694776131027894,0.14173748247505122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,True
-1.6633462179434375,0.14759530058095557,-2.0117093132177,0.3718389504266842,-1.4697345296676956,-0.9733978998379756,-0.08207180525787229,-0.8178439843992299,-1.012791543547694,0.6284669682917895,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,True
-1.6621915173409083,-1.2816129184720575,1.214560968634901,0.3718389504266842,0.5143822839235235,1.6177233952054377,-1.303527688239254,0.6333334172727834,-0.8582382097169025,1.4528690523489847,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True
-1.661036816738379,-0.3987012304073115,0.12228137477884797,-1.2227920260620202,-0.47767612287208605,-0.9733978998379756,-1.53795737645404,-0.028467179162606746,1.5837581655797932,-1.462571890355668,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False
-1.6598821161358497,1.5587058405525294,-2.315120311511048,-1.2227920260620202,-0.9737053262698908,-1.5492026320698453,1.254882055351814,0.4419694628785723,-0.8548196802187312,-1.101000931874651,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True
-1.6587274155333205,0.8798127222336406,1.4471760673264678,1.5315705696911965,1.0104114873213283,-1.2613002659539105,1.0303028455531211,-0.31551329015774243,0.36286346379066614,-0.7628716124234814,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True
-1.657572714930791,1.6938487543822969,1.4977445670420257,-1.6576913832862123,1.506440690719133,-1.2613002659539105,0.5307738342646401,-0.746082456650446,-0.9940270400474037,-0.13086080103902076,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True
-1.6564180143282619,-0.5154507537243503,-1.0812489184514327,-0.06306040679750793,0.5143822839235235,0.7540162968576332,1.0839523425639985,-0.9613670398967977,0.10264827078056918,-0.5745536163262901,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
-1.6552633137257327,0.07121666452851684,-1.425114716517227,-1.5127249308781483,1.506440690719133,0.1782115646257636,0.6725168169079498,-0.10022870691139067,1.4339085437420878,-0.03396147572614786,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True
-1.6541086131232032,-1.5024152042414545,1.163992468919343,0.3718389504266842,-1.4697345296676956,0.4661139307416984,1.6271083417379366,-0.8018969941798396,-0.2683506322114719,-1.0376959889497686,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True
-1.652953912520674,1.434779386849443,1.163992468919343,0.6617718552428122,-1.4697345296676956,-1.2613002659539105,-1.2854988699017307,-0.746082456650446,-1.1967194783639967,0.5625096592246934,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
-1.6517992119181446,0.42101678530435244,0.4964882726739772,-0.7878926688378282,-0.9737053262698908,0.7540162968576332,-0.4688897364091544,-0.3513940540321344,1.533354259080374,-1.5567410377645017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False
-1.6506445113156154,-1.097319486828663,-0.4440858220354017,-0.9328591212458922,-0.47767612287208605,-0.9733978998379756,0.13792794705852232,-0.4191688701068346,-1.1417489087120813,-0.36961773439930906,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True
-1.6494898107130862,1.0707795379107454,-0.7980653200443077,-0.06306040679750793,0.5143822839235235,1.041918662973568,-0.7788133811052255,-0.6384401650272701,0.7070196732042067,-1.139609098220245,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,True
-1.6483351101105568,-0.9481700336720411,0.6178526719913164,0.9517047600589403,-0.9737053262698908,-1.2613002659539105,1.0368056063657012,-0.8337909746186202,-1.3645322875218118,1.0328343957766415,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True
-1.6471804095080276,-1.086428030303352,-0.6463598208976338,-1.6576913832862123,-0.47767612287208605,1.6177233952054377,1.3363902054311887,1.0957966359657951,0.7382339451059975,1.244204972094555,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True
-1.6460257089054984,0.9488386748795484,-0.6362461209545222,1.2416376648750684,0.018353080525718737,-1.5492026320698453,-0.38376894143390167,-0.8178439843992299,-1.4956027220548782,-1.4787567368153,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True
-1.644871008302969,-0.6581074578960919,0.7998992709673253,0.22687249801862017,0.018353080525718737,0.7540162968576332,1.43652240010236,-0.6743209289016621,0.47952069551215565,0.9105785854690064,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True
-1.6437163077004397,-0.8261604735276789,1.0021732698295573,-1.2227920260620202,-0.47767612287208605,0.4661139307416984,-0.02495760976113837,-0.7221619354405967,0.7777256872878756,1.2850358483322848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
-1.6425616070979103,0.3173528415381827,1.5280856668713605,-1.0778255736539561,-1.4697345296676956,1.6177233952054377,0.33887701862398795,0.9522735804682272,-1.1930219565831974,1.9616395654827175,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True
-1.6414069064953811,-0.28530391698294433,-1.8296627142416912,-1.6576913832862123,-1.4697345296676956,1.329821029089503,0.2621650847206642,-0.6025594011528781,1.6553829662784336,0.2148331749095852,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True
-1.640252205892852,-1.6455259370494446,-0.49465432175095975,-1.6576913832862123,0.018353080525718737,-0.6854955337220409,-0.8797369170393031,-0.8537247482736219,-1.4596938281341227,-0.6376927863672839,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True
